zpid,open_house,open_house_info
19420125,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
19420475,Sun. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
19405160,Thu. 4-7pm,"{'open_house_showing': [{'open_house_end': 1688090400000, 'open_house_start': 1688079600000}]}"
19411390,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
19414878,Sat. 10am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688230800000}, {'open_house_end': 1688328000000, 'open_house_start': 1688317200000}]}"
19418911,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
54788478,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
15862005,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2129967353,Sun. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
15860909,Sun. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
54788429,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15863189,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
96054401,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
300266717,Sat. 11am-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688234400000}, {'open_house_end': 1688338800000, 'open_house_start': 1688320800000}]}"
64795813,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2062666059,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2061714466,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062180034,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062972765,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2067335396,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
94703014,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2064217804,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062780169,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2079851209,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
119689266,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15783288,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15785367,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15864424,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15784598,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15764530,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
300265529,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15758086,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15784447,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15844016,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15865396,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15863597,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15794472,Sat. 12-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15762465,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
15761012,Sun. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
15845192,Sat. 9am-12pm,"{'open_house_showing': [{'open_house_end': 1688238000000, 'open_house_start': 1688227200000}]}"
15762767,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2058366387,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15783288,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15758086,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15844016,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15780381,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
300259346,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15823838,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2062584903,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15750499,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15756255,Sat. 12am-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688194800000}]}"
55734259,Sat. 10am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688230800000}, {'open_house_end': 1688331600000, 'open_house_start': 1688317200000}]}"
2058419281,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2060599927,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15653334,Sat. 11am-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688234400000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15646170,Thu. 3-5pm,"{'open_house_showing': [{'open_house_end': 1688083200000, 'open_house_start': 1688076000000}, {'open_house_end': 1688252400000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688324400000}]}"
15739881,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15735296,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
69028117,Sun. 1-3:30pm,"{'open_house_showing': [{'open_house_end': 1688337000000, 'open_house_start': 1688328000000}]}"
15678530,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15666839,Sat. 11am-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15673372,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
111927281,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
16543739,Sat. 2-6pm,"{'open_house_showing': [{'open_house_end': 1688259600000, 'open_house_start': 1688245200000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688504400000, 'open_house_start': 1688493600000}]}"
15698132,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
15699926,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
246531168,Sat. 10am-12pm,"{'open_house_showing': [{'open_house_end': 1688238000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15697520,Sat. 11:30am-1:30pm,"{'open_house_showing': [{'open_house_end': 1688243400000, 'open_house_start': 1688236200000}]}"
2065457410,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15695946,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
2061746134,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2063173572,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2077917162,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2072277399,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2056835529,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2064240009,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15702575,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
2079716910,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057225255,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057225257,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
15703193,Sat. 2-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688245200000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
111928518,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}]}"
15720304,Fri. 4:30-6:30pm,"{'open_house_showing': [{'open_house_end': 1688175000000, 'open_house_start': 1688167800000}, {'open_house_end': 1688247000000, 'open_house_start': 1688238000000}]}"
2062180040,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
94644433,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15713362,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
2063251027,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2064323473,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15687775,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15705353,Sat. 12:30-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688239800000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
15717156,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
2062780055,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
18335757,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
2062541442,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062532209,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057225062,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057225063,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
18330304,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
18336886,Thu. 12-3:30pm,"{'open_house_showing': [{'open_house_end': 1688077800000, 'open_house_start': 1688065200000}]}"
59209641,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2077801882,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15724780,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688259600000, 'open_house_start': 1688252400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2057224644,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057225005,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057225061,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
15724734,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
15723001,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2062376830,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
111932035,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688320800000}]}"
2061993991,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
63157188,Sat. 12am-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688194800000}]}"
2057198072,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057198629,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
2057330662,Fri. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688169600000, 'open_house_start': 1688144400000}, {'open_house_end': 1688256000000, 'open_house_start': 1688230800000}, {'open_house_end': 1688342400000, 'open_house_start': 1688317200000}, {'open_house_end': 1688428800000, 'open_house_start': 1688403600000}]}"
18278763,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
2058044661,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2056917734,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
18278577,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
68033588,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
68038420,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
18276632,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
68033472,Sat. 11am-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688234400000}]}"
119665091,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
18279026,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
18276567,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
18277313,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
15273913,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}]}"
15267556,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
15265625,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}]}"
15268031,Sun. 10am-1pm,"{'open_house_showing': [{'open_house_end': 1688328000000, 'open_house_start': 1688317200000}]}"
19591640,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
19585678,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
19582896,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
26107074,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
15334021,Sat. 12-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688238000000}]}"
2059959255,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15300951,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
2065645524,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2071494239,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2064091936,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057134534,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057134535,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
111084335,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2065593283,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057080359,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2058499395,Sat. 11am-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688234400000}, {'open_house_end': 1688342400000, 'open_house_start': 1688320800000}, {'open_house_end': 1688428800000, 'open_house_start': 1688407200000}, {'open_house_end': 1688860800000, 'open_house_start': 1688839200000}, {'open_house_end': 1688947200000, 'open_house_start': 1688925600000}, {'open_house_end': 1689033600000, 'open_house_start': 1689012000000}, {'open_house_end': 1689465600000, 'open_house_start': 1689444000000}, {'open_house_end': 1689552000000, 'open_house_start': 1689530400000}]}"
2058998983,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062666059,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2061714466,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062180034,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062972765,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2067335396,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
94703014,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2064217804,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2062780169,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2079851209,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
111096119,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
