zpid,price,priceForHDP,daysOnZillow,price,livingArea,lotAreaValue,homeType,rentZestimate,Predicted Score (Linear),Linear Risk Level,Predicted Score (GBT),GBT Risk Level,Predicted Score (RF),RF Risk Level,Average Score,Average Risk Level,investment_risk
16526084,1150000.0,1150000.0,-1,1150000.0,1766.0,4.0,SINGLE_FAMILY,3980.0,0.6979993047323932,Low,2.2732544888471016,Low,2.4677041065362255,Low,1.9378723481086484,Low,2990.9271
16544235,1175000.0,1175000.0,-1,1175000.0,2820.0,7562.016,SINGLE_FAMILY,4920.0,0.7143340087170732,Low,2.2844722787335168,Low,2.524934681414498,Low,1.971236269240745,Low,3060.6889079999996
16543363,1349888.0,1349888.0,-1,1349888.0,3289.0,5589.0,SINGLE_FAMILY,4875.0,0.8207079540459588,Low,2.5811468488625566,Low,2.903386909526161,Low,2.2531397212288127,Low,3514.9874999999997
16519329,393000.0,393000.0,2,393000.0,819.0,797.148,CONDO,1999.0,0.2371118666845894,Low,0.7346500252262496,Low,0.8311114362978308,Low,0.6458128226334117,Low,1022.583274
16519029,389000.0,389000.0,3,389000.0,819.0,819.0,CONDO,2028.0,0.23467734655153807,Low,0.7019609103055617,Low,0.8215360785990846,Low,0.6318107966573475,Low,1012.1859999999999
16540090,1795000.0,1795000.0,4,1795000.0,3861.0,0.2722,SINGLE_FAMILY,6323.0,1.091092801914591,Low,3.537180227358574,Low,3.8645692047204734,Low,3.0264898888891865,Low,4669.738836100001
16518620,599000.0,599000.0,4,599000.0,1000.0,6090.0,SINGLE_FAMILY,2770.0,0.3631391047037439,Low,1.144358923613094,Low,1.2773217038325604,Low,0.9956681259376449,Low,1560.8164000000002
16540190,2125000.0,2125000.0,11,2125000.0,4130.0,0.37,SINGLE_FAMILY,6445.0,1.292061208015371,Low,4.14382386902601,Low,4.563231413453318,Low,3.567828499276521,Low,5528.028585
241669665,849950.0,849950.0,-1,849950.0,1897.0,2008.116,SINGLE_FAMILY,3294.0,0.5156516158254241,Low,1.6398263881291189,Low,1.8192184714561477,Low,1.4194512988611452,Low,2212.162158
16519047,387000.0,387000.0,21,387000.0,780.0,780.0,CONDO,2022.0,0.23344677102259717,Low,0.7019609103055617,Low,0.8177953711901589,Low,0.6296853606147018,Low,1006.9305
16542280,585000.0,585000.0,25,585000.0,1384.0,1272.0,CONDO,2875.0,0.35415496905169774,Low,1.1085916148973938,Low,1.245226472006776,Low,0.9688011152862477,Low,1522.4474000000002
16542126,899000.0,899000.0,34,899000.0,2284.0,5227.2,SINGLE_FAMILY,3994.0,0.5459532767702454,Low,1.76370697398879,Low,1.9269443369769477,Low,1.5108467371408993,Low,2341.5736
16541154,2250000.0,2250000.0,37,2250000.0,5391.0,0.4226,SINGLE_FAMILY,8298.0,1.3683871056096353,Low,4.344518300704576,Low,4.850732950908121,Low,3.77084184667134,Low,5853.998911299999
249646145,850000.0,850000.0,-1,850000.0,2668.0,3410.0,SINGLE_FAMILY,3455.0,0.5160515044977235,Low,1.6398263881291189,Low,1.8205826268221097,Low,1.4201808930997593,Low,2213.8699999999994
16541993,983050.0,983050.0,87,983050.0,1950.0,7013.16,SINGLE_FAMILY,3599.0,0.5972712306217319,Low,1.932578293150704,Low,2.1165642500517667,Low,1.6559578067580323,Low,2560.740780000001
18401218,449000.0,449000.0,-1,449000.0,890.0,0.0,CONDO,1314.0,0.27117847518185095,Low,0.845763877453988,Low,0.9503519621686629,Low,0.7401255400237132,Low,1168.0739
15697741,549000.0,549000.0,-1,549000.0,1489.0,6969.6,SINGLE_FAMILY,2800.0,0.3329373100869613,Low,1.0355188667057995,Low,1.1698226031250616,Low,0.9086707288120591,Low,1431.8315
15697305,475000.0,475000.0,3,475000.0,1619.0,6970.0,SINGLE_FAMILY,2962.0,0.28791254361318913,Low,0.8889247983117352,Low,1.00958470051118,Low,0.7834026298421988,Low,1239.5411
15697974,564990.0,564990.0,-1,564990.0,1415.0,6970.0,SINGLE_FAMILY,2800.0,0.3426511098183881,Low,1.046511061524289,Low,1.2036364478360433,Low,0.9296736416325627,Low,1473.3168999999998
15697174,534990.0,534990.0,-1,534990.0,1186.0,6098.4,SINGLE_FAMILY,2584.0,0.3242362098251996,Low,1.0236654670917884,Low,1.1389291263993948,Low,0.8891324460686393,Low,1394.6710999999996
247629393,577000.0,577000.0,-1,577000.0,1756.0,4356.0,SINGLE_FAMILY,2963.0,0.349741007179509,Low,1.106712309848969,Low,1.2282607104494438,Low,0.9597176082828862,Low,1503.5962
15698132,739000.0,739000.0,-1,739000.0,2578.0,7449.0,SINGLE_FAMILY,3510.0,0.44891956851880954,Low,1.419729707024328,Low,1.5800785272689306,Low,1.2325594304818495,Low,1927.1649999999997
246531168,682500.0,682500.0,-1,682500.0,2642.0,5001.0,SINGLE_FAMILY,3499.0,0.4142551170700106,Low,1.3416574056623891,Low,1.459129519376884,Low,1.1465696640249654,Low,1779.1210999999998
15697520,599000.0,599000.0,20,599000.0,1906.0,6098.4,SINGLE_FAMILY,3200.0,0.3633663227010442,Low,1.144358923613094,Low,1.2779755741872425,Low,0.9960509291331076,Low,1561.7867999999999
122075749,599999.0,599999.0,-1,599999.0,1711.0,3115.0,SINGLE_FAMILY,3069.0,0.3635771806996612,Low,1.144358923613094,Low,1.2786455537844172,Low,0.9964227191028808,Low,1562.6872999999998
122075632,660000.0,660000.0,24,660000.0,2169.0,3324.0,SINGLE_FAMILY,3200.0,0.4002520446737459,Low,1.2589379212669176,Low,1.4090765671280345,Low,1.097072824898869,Low,1719.3171999999997
2056980066,588304.0,588304.0,-1,588304.0,1521.0,0.3026,SINGLE_FAMILY,2874.0,0.35605305017191613,Low,1.1085916148973938,Low,1.2522713891126105,Low,0.9724134138423307,Low,1530.5534512999998
2057716582,568736.0,568736.0,-1,568736.0,1460.0,5520.0,SINGLE_FAMILY,2784.0,0.34477564728356064,Low,1.046511061524289,Low,1.2124906696438835,Low,0.9339706420027157,Low,1482.3902999999998
2057156560,680742.0,680742.0,-1,680742.0,2380.0,5826.0,SINGLE_FAMILY,3399.0,0.4132148582779787,Low,1.2589379212669176,Low,1.454580874036753,Low,1.1210596114688847,Low,1774.6783999999996
178325725,2250000.0,2250000.0,-1,2250000.0,2093.0,77.39,SINGLE_FAMILY,10884.0,1.3672833449067068,Low,4.343353085834936,Low,4.8475920174767255,Low,3.7686626449864744,Low,5849.284995
15703240,679000.0,679000.0,-1,679000.0,1596.0,6970.0,SINGLE_FAMILY,2998.0,0.4120961588744796,Low,1.2589379212669176,Low,1.4509450843392202,Low,1.1190658173251888,Low,1769.9006999999997
15702972,487500.0,487500.0,-1,487500.0,938.0,4791.6,SINGLE_FAMILY,2394.0,0.295115464794483,Low,0.8904342289459113,Low,1.0355395247790444,Low,0.7973326633505826,Low,1270.3030999999999
15703760,679900.0,679900.0,-1,679900.0,1722.0,7841.0,SINGLE_FAMILY,2999.0,0.4127813735740604,Low,1.2589379212669176,Low,1.4534217345922489,Low,1.1203524307091846,Low,1772.8270999999995
338097770,739999.0,739999.0,-1,739999.0,2076.0,3476.088,SINGLE_FAMILY,1923.0,0.449033054388019,Low,1.419729707024328,Low,1.5829848689167165,Low,1.2334262629014763,Low,1927.6496439999996
15706934,2300000.0,2300000.0,-1,2300000.0,6471.0,0.5,SINGLE_FAMILY,8162.0,1.399135158854173,Low,4.6099038529922725,Low,4.95950468477713,Low,3.902871112124491,Low,5985.31675
15704374,580000.0,580000.0,-1,580000.0,1942.0,6098.4,SINGLE_FAMILY,3087.0,0.35181491639422624,Low,1.106712309848969,Low,1.236477572302802,Low,0.9638005461359481,Low,1512.4533999999999
119599903,678000.0,678000.0,11,678000.0,2511.0,4500.0,SINGLE_FAMILY,3324.0,0.41143379892569043,Low,1.2589379212669176,Low,1.4489076773028973,Low,1.1179155208225957,Low,1767.0719
54659560,560000.0,560000.0,-1,560000.0,1408.0,3450.0,SINGLE_FAMILY,2781.0,0.339200519522963,Low,1.0447010017179843,Low,1.1921778057550263,Low,0.922948955558157,Low,1458.5801999999996
15704419,610000.0,610000.0,14,610000.0,2056.0,7840.0,SINGLE_FAMILY,3229.0,0.37030631084449966,Low,1.1700520429874504,Low,1.3010404935357096,Low,1.0158059080983068,Low,1591.4259000000002
15702110,729000.0,729000.0,-1,729000.0,1550.0,7841.0,SINGLE_FAMILY,2998.0,0.442624683742243,Low,1.419729707024328,Low,1.5600102910455476,Low,1.2214426181973306,Low,1900.2809999999997
2056949246,717485.0,717485.0,-1,717485.0,2076.0,3450.0,SINGLE_FAMILY,3300.0,0.4352269840843457,Low,1.37365471477865,Low,1.5335493795063306,Low,1.1946186366392557,Low,1868.6870999999996
318581876,830000.0,830000.0,-1,830000.0,3064.0,4948.416,SINGLE_FAMILY,3914.0,0.5041348459336934,Low,1.5674445896451183,Low,1.7781079550680243,Low,1.3775295321302938,Low,2162.976708
96746233,225000.0,225000.0,21,225000.0,50094.0,1.15,LOT,1966.0,0.14859184766999253,Low,0.4214260286223077,Low,0.5143109107226729,Low,0.3920074953855225,Low,644.534275
2056983505,672875.0,672875.0,-1,672875.0,1733.0,3450.0,SINGLE_FAMILY,3034.0,0.4079911899729594,Low,1.2589379212669176,Low,1.4370915074385047,Low,1.111615576690949,Low,1752.3692999999996
15702575,569000.0,569000.0,-1,569000.0,1218.0,4791.6,SINGLE_FAMILY,2692.0,0.34478955699710023,Low,1.046511061524289,Low,1.212022366289176,Low,0.9338609444058721,Low,1482.4497
15700703,710000.0,710000.0,-1,710000.0,1898.0,7092.0,SINGLE_FAMILY,3229.0,0.4310515481201537,Low,1.37365471477865,Low,1.5181424037094369,Low,1.1866959520440394,Low,1850.8547999999998
15706868,529000.0,529000.0,-1,529000.0,1052.0,6534.0,SINGLE_FAMILY,2385.0,0.3206168849001529,Low,1.0236654670917884,Low,1.1265592523737937,Low,0.8825229529156842,Low,1379.2138
2057066800,175000.0,175000.0,-1,175000.0,900.0,0.0,MANUFACTURED,794.0,0.10440946688885117,Low,0.29584042265268684,Low,0.35952307110228965,Low,0.2748813910233663,Low,455.8421
15704518,575000.0,575000.0,-1,575000.0,1329.0,7405.2,SINGLE_FAMILY,2749.0,0.3487754621341845,Low,1.106712309848969,Low,1.226176969312568,Low,0.9582728917315955,Low,1499.4726
178387630,819888.0,819888.0,-1,819888.0,2745.0,4243.0,SINGLE_FAMILY,3496.0,0.49783591017874373,Low,1.5674445896451183,Low,1.755497698045428,Low,1.3657431939477942,Low,2136.0753999999997
15694154,1299000.0,1299000.0,-1,1299000.0,1992.0,41.0,SINGLE_FAMILY,5806.0,0.7886485180697382,Low,2.5740672842708467,Low,2.790123848716238,Low,2.191628307317199,Low,3378.069
18966118,320000.0,320000.0,0,320000.0,1033.0,8022.0,SINGLE_FAMILY,1749.0,0.19359352350519154,Low,0.5814818187734536,Low,0.6746216301023206,Low,0.5210731668644717,Low,836.7262999999999
68043966,150000.0,150000.0,11,150000.0,924.0,0.5699954086317722,MANUFACTURED,598.0,0.08921171147917371,Low,0.2436837014853302,Low,0.3027200162723504,Low,0.23113169043511783,Low,390.93598499770434
18985787,449900.0,449900.0,12,449900.0,2420.0,3.26,SINGLE_FAMILY,2559.0,0.27207073423634276,Low,0.845763877453988,Low,0.9531791846659398,Low,0.7416967399749863,Low,1171.8843299999999
72171517,210000.0,210000.0,13,210000.0,1512.0,2.55,MANUFACTURED,1268.0,0.1258577042498491,Low,0.3633497640042517,Low,0.43347984439329457,Low,0.33327701816246114,Low,547.4425749999999
133900728,260000.0,260000.0,27,260000.0,640.0,2.5,MANUFACTURED,1427.0,0.1560426323052115,Low,0.4504210262669864,Low,0.5416142350532887,Low,0.41428015633903215,Low,676.3554500000001
18966197,219000.0,219000.0,32,219000.0,1274.0,7405.2,SINGLE_FAMILY,1764.0,0.13210397182556124,Low,0.37133024852120006,Low,0.45566548247370314,Low,0.3471558578296698,Low,574.1186
2078687817,485000.0,485000.0,46,485000.0,1769.0,15.019995408631772,MANUFACTURED,2638.0,0.29325613657064176,Low,0.8904342289459113,Low,1.0299423117726787,Low,0.7941355993685189,Low,1262.3627099977043
251378293,485000.0,485000.0,7,485000.0,812.0,23.0,SINGLE_FAMILY,1185.0,0.29308567340361635,Low,0.8904342289459113,Low,1.0280938962344395,Low,0.7934927877562088,Low,1261.6343000000002
16546704,825000.0,825000.0,-1,825000.0,2284.0,20.02,SINGLE_FAMILY,3599.0,0.5003168768078572,Low,1.5674445896451183,Low,1.7647438961620436,Low,1.370474711626171,Low,2146.67101
79586522,725000.0,725000.0,-1,725000.0,2214.0,10.07,SINGLE_FAMILY,3658.0,0.43941294070405745,Low,1.37365471477865,Low,1.5484126825931528,Low,1.202408729000522,Low,1886.5643349999996
63069646,1350000.0,1350000.0,61,1350000.0,5102.0,15.77,SINGLE_FAMILY,7371.0,0.8204650010135455,Low,2.5820360202369983,Low,2.9030734849140383,Low,2.2530824272885996,Low,3513.949885
241564265,514900.0,514900.0,-1,514900.0,1512.0,9.61,MANUFACTURED,2100.0,0.31141838980133046,Low,0.9663827417448163,Low,1.09368989491368,Low,0.8491802032009736,Low,1339.9295049999998
16546482,1449000.0,1449000.0,152,1449000.0,2635.0,26.5,SINGLE_FAMILY,6086.0,0.880144161718741,Low,2.789834732561856,Low,3.114411357198503,Low,2.422654751488191,Low,3768.8258499999997
16557974,639000.0,639000.0,-1,639000.0,2124.0,5.02,SINGLE_FAMILY,2641.0,0.3871025965312775,Low,1.2450853891384133,Low,1.3623859218201295,Low,1.0686912484058106,Low,1663.1589099999999
64603355,549000.0,549000.0,-1,549000.0,1705.0,21.17,SINGLE_FAMILY,2400.0,0.33221262349456254,Low,1.0355188667057995,Low,1.1672665297481395,Low,0.9073265636299918,Low,1428.736485
79589417,996000.0,996000.0,-1,996000.0,4175.0,5.99,SINGLE_FAMILY,4336.0,0.6048978148812649,Low,1.932578293150704,Low,2.1367436772590596,Low,1.6683436392882862,Low,2593.3120949999998
15721953,1325000.0,1325000.0,-1,1325000.0,2294.0,0.5300045913682278,SINGLE_FAMILY,4473.0,0.8046508019314921,Low,2.5811468488625566,Low,2.8467694025575048,Low,2.22336136059671,Low,3446.411065002296
15727625,955000.0,955000.0,-1,955000.0,3250.0,0.3118,SINGLE_FAMILY,4211.0,0.5796856521080028,Low,1.8824789752296114,Low,2.047852733913912,Low,1.607446833353404,Low,2485.6367559
15727588,795000.0,795000.0,-1,795000.0,2700.0,7989.0,SINGLE_FAMILY,3599.0,0.48310303249311376,Low,1.548986041098277,Low,1.7033763916259212,Low,1.3331648578930069,Low,2073.1546999999996
15727325,788500.0,788500.0,3,788500.0,2797.0,10262.0,SINGLE_FAMILY,3650.0,0.4794361484855754,Low,1.548986041098277,Low,1.6903112947205352,Low,1.3263290055435426,Low,2057.4943
15740968,625000.0,625000.0,-1,625000.0,1281.0,6161.0,SINGLE_FAMILY,2738.0,0.379056564325339,Low,1.1705676045142577,Low,1.3338726883930219,Low,1.0326972384092523,Low,1628.7961999999998
15642518,1800000.0,1800000.0,-1,1800000.0,3290.0,0.52,SINGLE_FAMILY,6092.0,1.0939919810836294,Low,3.540381377789699,Low,3.8770770705695097,Low,3.0333686461165694,Low,4682.12056
15642394,695000.0,695000.0,-1,695000.0,1633.0,6212.0,SINGLE_FAMILY,2969.0,0.4217604840239748,Low,1.3416574056623891,Low,1.4857918960539267,Low,1.1605405170341483,Low,1811.1747999999998
15722759,650000.0,650000.0,-1,650000.0,1647.0,3358.476,SINGLE_FAMILY,3195.0,0.39401893963747986,Low,1.2450853891384133,Low,1.3868546092889695,Low,1.0815391553873637,Low,1692.6970379999998
111923391,699999.0,699999.0,-1,699999.0,2093.0,4456.188,SINGLE_FAMILY,3247.0,0.42470798696011125,Low,1.3416574056623891,Low,1.4965559624702605,Low,1.1661039396132669,Low,1823.762894
15725423,579000.0,579000.0,-1,579000.0,1487.0,5663.0,SINGLE_FAMILY,2797.0,0.3510476783954993,Low,1.106712309848969,Low,1.2344901231032348,Low,0.9625656852412448,Low,1509.1767
15724550,869000.0,869000.0,-1,869000.0,2424.0,0.0,SINGLE_FAMILY,3499.0,0.527147636775314,Low,1.6398263881291189,Low,1.8606950940257991,Low,1.441017556648509,Low,2261.259
15724412,799000.0,799000.0,11,799000.0,2303.0,6969.6,SINGLE_FAMILY,3449.0,0.4853192382111292,Low,1.548986041098277,Low,1.7115723319051928,Low,1.3373748037520843,Low,2082.6196000000004
15724279,920000.0,920000.0,-1,920000.0,2748.0,9906.0,SINGLE_FAMILY,3743.0,0.5594295314961013,Low,1.7693193970278056,Low,1.974553710101278,Low,1.5374471725261485,Low,2399.1276
15726847,699000.0,699000.0,-1,699000.0,1712.0,7087.212,SINGLE_FAMILY,2977.0,0.42431974175210163,Low,1.3416574056623891,Low,1.4947391886290096,Low,1.1652666456147232,Low,1822.1048059999998
15741958,639900.0,639900.0,-1,639900.0,1402.0,6159.0,SINGLE_FAMILY,2850.0,0.388153426058569,Low,1.2450853891384133,Low,1.365905710357851,Low,1.070591470598209,Low,1667.6467999999995
15724518,869888.0,869888.0,25,869888.0,3045.0,0.7063820018365473,SINGLE_FAMILY,4042.0,0.527827712341813,Low,1.6398263881291189,Low,1.8629159388249477,Low,1.4422323898231062,Low,2264.163453191001
61733943,739000.0,739000.0,-1,739000.0,2270.0,4356.0,SINGLE_FAMILY,3345.0,0.44848250949771656,Low,1.419729707024328,Low,1.5801299880896045,Low,1.2321659774962717,Low,1925.2984
15723224,779000.0,779000.0,-1,779000.0,1926.0,0.27,SINGLE_FAMILY,3346.0,0.4722274256255024,Low,1.4524994602091486,Low,1.6673408736461786,Low,1.286364851469038,Low,2026.707435
111921657,749900.0,749900.0,-1,749900.0,3143.0,7170.0,SINGLE_FAMILY,3792.0,0.45566165612952975,Low,1.444735939429996,Low,1.6061718377827128,Low,1.252729389688804,Low,1955.9588999999996
187763798,2500000.0,2500000.0,4,2500000.0,7780.0,39.69,SINGLE_FAMILY,14886.0,1.5207937233182949,Low,4.932823253112328,Low,5.3918166529051,Low,4.220519829100988,Low,6504.892445
16078859,419000.0,419000.0,4,419000.0,1435.0,0.25,SINGLE_FAMILY,1962.0,0.25302301737478006,Low,0.7791687073927112,Low,0.8855779341845939,Low,0.68745871729367,Low,1090.535925
97301478,595000.0,595000.0,4,595000.0,2196.0,6141.0,SINGLE_FAMILY,2798.0,0.36104400251983393,Low,1.144358923613094,Low,1.2696223372659359,Low,0.9917009878399364,Low,1551.8686999999998
15984656,849000.0,849000.0,-1,849000.0,2784.0,3.83,SINGLE_FAMILY,3659.0,0.515062207314048,Low,1.6398263881291189,Low,1.8171364046283336,Low,1.4183572285407207,Low,2209.644915
16035849,409999.0,409999.0,9,409999.0,1284.0,8359.164,SINGLE_FAMILY,1999.0,0.24847746629895295,Low,0.7791687073927112,Low,0.8668404443261797,Low,0.6783191710828483,Low,1071.1229819999999
15350585,595000.0,595000.0,10,595000.0,1303.0,1.82,SINGLE_FAMILY,1999.0,0.36013118116664816,Low,1.144358923613094,Low,1.2666856864507183,Low,0.990081983812665,Low,1547.97021
112084754,615000.0,615000.0,11,615000.0,1874.0,8790.408,SINGLE_FAMILY,2466.0,0.3734636341188209,Low,1.1700520429874504,Low,1.3135649168597108,Low,1.022025723873789,Low,1604.9101039999998
16078658,475000.0,475000.0,-1,475000.0,1895.0,10001.376,SINGLE_FAMILY,2265.0,0.28839348044239016,Low,0.8889247983117352,Low,1.0109919279728943,Low,0.7842189657828864,Low,1241.5950879999998
187833524,949000.0,949000.0,-1,949000.0,1808.0,19.69,SINGLE_FAMILY,4896.0,0.5755818928417166,Low,1.815864549840818,Low,2.0328340811230654,Low,1.5808885378878261,Low,2468.110545
15988271,675000.0,675000.0,18,675000.0,1427.0,1.0,SINGLE_FAMILY,2294.0,0.40884930701625843,Low,1.2589379212669176,Low,1.4395699933137074,Low,1.113063654221519,Low,1756.0340999999999
2056925691,550000.0,550000.0,20,550000.0,1360.0,6600.0,SINGLE_FAMILY,2072.0,0.33352017901782266,Low,1.0411702101150917,Low,1.171842993758487,Low,0.9113378294793891,Low,1434.3208
187904869,599000.0,599000.0,20,599000.0,1863.0,5040.0,SINGLE_FAMILY,2498.0,0.3632796425541021,Low,1.144358923613094,Low,1.277416386641566,Low,0.995823773261704,Low,1561.4166
16036003,715000.0,715000.0,24,715000.0,2679.0,0.3132001836547291,SINGLE_FAMILY,3300.0,0.4334826321210441,Low,1.37365471477865,Low,1.52773629629707,Low,1.1914720867657602,Low,1861.2373566000915
53155034,529900.0,529900.0,-1,529900.0,2043.0,5998.212,SINGLE_FAMILY,2749.0,0.32135495112136186,Low,1.0236654670917884,Low,1.1285016263297047,Low,0.8837188477890734,Low,1382.365906
187767987,1075000.0,1075000.0,39,1075000.0,1790.0,22.0,SINGLE_FAMILY,4841.0,0.65229313690326,Low,2.090304104585863,Low,2.305227567123887,Low,1.8011207910402243,Low,2795.7266
16035714,500000.0,500000.0,-1,500000.0,2351.0,0.2594123048668503,SINGLE_FAMILY,2896.0,0.3025261581135118,Low,0.9456192502018121,Low,1.062539096937749,Low,0.8268814143671886,Low,1301.9524297061523
16036858,510000.0,510000.0,-1,510000.0,1618.0,0.3300045913682277,SINGLE_FAMILY,2172.0,0.30845896142672347,Low,0.9663827417448163,Low,1.083248087000109,Low,0.8436900766237084,Low,1327.2900650022957
15987805,1600000.0,1600000.0,62,1600000.0,2036.0,22.16,SINGLE_FAMILY,7295.0,0.9718071168336901,Low,3.1542498055789157,Low,3.441087762729001,Low,2.6964231622902073,Low,4160.29718
15986788,475700.0,475700.0,-1,475700.0,1610.0,0.5,SINGLE_FAMILY,2470.0,0.287554317809639,Low,0.8889247983117352,Low,1.008123929129975,Low,0.7826865227675692,Low,1238.0111499999998
58658581,895000.0,895000.0,-1,895000.0,2610.0,3.0,SINGLE_FAMILY,4175.0,0.5429812939567221,Low,1.76370697398879,Low,1.9165544751420205,Low,1.505358526215378,Low,2328.8808999999997
82393384,450000.0,450000.0,-1,450000.0,1406.0,3484.8,SINGLE_FAMILY,2194.0,0.27227841194396285,Low,0.845763877453988,Low,0.953890975791169,Low,0.7420765193072121,Low,1172.7712999999999
16035190,323000.0,323000.0,-1,323000.0,1170.0,0.3304,SINGLE_FAMILY,1749.0,0.19451914445292495,Low,0.5814818187734536,Low,0.6810593099470593,Low,0.5236210061737776,Low,840.6793651999999
15984876,850000.0,850000.0,-1,850000.0,2550.0,2.23,SINGLE_FAMILY,4082.0,0.515575346630559,Low,1.6398263881291189,Low,1.8191434582940655,Low,1.4193606413337354,Low,2211.8364149999998
52454255,575000.0,575000.0,2,575000.0,1907.0,0.5100091827364555,SINGLE_FAMILY,2500.0,0.3480888189104868,Low,1.106712309848969,Low,1.2236868917174455,Low,0.9569814316829404,Low,1496.540055004591
300737881,624900.0,624900.0,4,624900.0,1830.0,0.0,SINGLE_FAMILY,2378.0,0.3784545277862134,Low,1.1705676045142577,Low,1.331872538580934,Low,1.031612864600295,Low,1626.2249999999995
52437067,435000.0,435000.0,5,435000.0,1777.0,7841.0,SINGLE_FAMILY,2500.0,0.2637400134352057,Low,0.7945014735214919,Low,0.9236550250561684,Low,0.7117374787413464,Low,1136.3057999999999
52454104,469000.0,469000.0,6,469000.0,1539.0,0.74,SINGLE_FAMILY,2265.0,0.2834707252757986,Low,0.8733246665145917,Low,0.9942652426567663,Low,0.7708512115096455,Low,1220.57107
97403126,529900.0,529900.0,6,529900.0,1815.0,0.4,SINGLE_FAMILY,2435.0,0.3206115797416053,Low,1.0236654670917884,Low,1.1260733592388077,Low,0.8823907582593616,Low,1379.1911
69239311,425000.0,425000.0,6,425000.0,1587.0,5227.2,SINGLE_FAMILY,2470.0,0.25729494954772053,Low,0.7885194356232137,Low,0.9009153212972348,Low,0.6980925624880013,Low,1108.7803999999996
83295915,588000.0,588000.0,8,588000.0,2053.0,1.04,SINGLE_FAMILY,2966.0,0.3560121364665514,Low,1.1085916148973938,Low,1.2522907879487621,Low,0.9723804010519478,Low,1530.37872
52448587,599000.0,599000.0,-1,599000.0,2512.0,8.45,SINGLE_FAMILY,3580.0,0.3627944755064176,Low,1.144358923613094,Low,1.275870803483184,Low,0.994967263412324,Low,1559.3445249999997
52455387,725000.0,725000.0,16,725000.0,3048.0,0.29,SINGLE_FAMILY,3810.0,0.4396374454587973,Low,1.37365471477865,Low,1.5491970427910764,Low,1.2028231812243326,Low,1887.5231449999999
52453749,425000.0,425000.0,-1,425000.0,1460.0,1.2,SINGLE_FAMILY,2280.0,0.25665996737961433,Low,0.7885194356232137,Low,0.8986955227389872,Low,0.6969199882285751,Low,1106.0684999999999
52455271,575000.0,575000.0,19,575000.0,2316.0,9583.2,SINGLE_FAMILY,2814.0,0.3493055493315153,Low,1.106712309848969,Low,1.22760871529,Low,0.95914141127064,Low,1501.7364999999998
52454331,480000.0,480000.0,31,480000.0,1680.0,0.49,SINGLE_FAMILY,2594.0,0.29018681425832216,Low,0.8904342289459113,Low,1.018125734375018,Low,0.7881831027967137,Low,1249.253945
52454958,500000.0,500000.0,-1,500000.0,2199.0,9148.0,SINGLE_FAMILY,2828.0,0.30355918208554356,Low,0.9456192502018121,Low,1.0645347671193655,Low,0.8283658924695959,Low,1306.3642999999997
52454210,595000.0,595000.0,-1,595000.0,2126.0,0.5300045913682278,SINGLE_FAMILY,2900.0,0.36029769838915826,Low,1.144358923613094,Low,1.2670630783174244,Low,0.9903358610150833,Low,1548.6813650022957
52454289,450000.0,450000.0,59,450000.0,1450.0,0.49,SINGLE_FAMILY,2320.0,0.27188102497543315,Low,0.845763877453988,Low,0.9528481241872645,Low,0.7414334036379,Low,1171.074145
300737934,879000.0,879000.0,290,879000.0,1519.0,5.0,SINGLE_FAMILY,3873.0,0.5329896104444862,Low,1.6398263881291189,Low,1.8824812555335324,Low,1.4521626029557206,Low,2286.2088
15295361,589000.0,589000.0,-1,589000.0,1512.0,10846.44,SINGLE_FAMILY,2340.0,0.35778154341143975,Low,1.1085916148973938,Low,1.2581041950447915,Low,0.9755503635788761,Low,1537.9355199999998
15295644,439000.0,439000.0,-1,439000.0,1260.0,6229.08,SINGLE_FAMILY,2299.0,0.26585460961985363,Low,0.7945014735214919,Low,0.9314813443766173,Low,0.7157560159020842,Low,1145.33674
15271893,475000.0,475000.0,1,475000.0,1700.0,0.2934113865932047,SINGLE_FAMILY,2400.0,0.2871585801053757,Low,0.8889247983117352,Low,1.0072756780555807,Low,0.7820959084675869,Low,1236.3210467056933
15274356,1680000.0,1680000.0,1,1680000.0,2573.0,7.99,SINGLE_FAMILY,4633.0,1.0208393649761862,Low,3.3012845637321515,Low,3.615105645421373,Low,2.829155858677067,Low,4369.702595
69034099,189900.0,189900.0,2,189900.0,820.0,741.0,CONDO,1700.0,0.11348141375152855,Low,0.3195496285193463,Low,0.38982715884876007,Low,0.29795727530411115,Low,494.5861
15274467,848888.0,848888.0,3,848888.0,1714.0,5.01,SINGLE_FAMILY,2500.0,0.5147753945783375,Low,1.6398263881291189,Low,1.81647975414516,Low,1.4179182106290387,Low,2208.4200049999995
15264211,625000.0,625000.0,6,625000.0,1843.0,9309.0,SINGLE_FAMILY,2500.0,0.3796005592551725,Low,1.1705676045142577,Low,1.3359185972711518,Low,1.0337395559613614,Low,1631.1195
15268031,399000.0,399000.0,6,399000.0,1196.0,7514.1,SINGLE_FAMILY,2250.0,0.24163974627195936,Low,0.7346500252262496,Low,0.8452497932373951,Low,0.6537314045660267,Low,1041.9206499999998
240330438,675000.0,675000.0,7,675000.0,2503.0,4800.312,SINGLE_FAMILY,3099.0,0.4096556781177043,Low,1.2589379212669176,Low,1.4423706529961093,Low,1.1145479300774375,Low,1759.477956
